publishedAt,authorDisplayName,textDisplay
2024-02-04T15:23:02Z,@uphybahry5611,Semogah Pak ANIS BASWEDAN Jadi PRESIDEN aamiin aamiin aamiin ya ALLAH 🤲🤲🤲🤲🤲     AMIN 01:finger-red-number-one::finger-red-number-one::finger-red-number-one::finger-red-number-one::finger-red-number-one::finger-red-number-one::finger-red-number-one::finger-red-number-one::finger-red-number-one::finger-red-number-one:
2024-02-04T15:22:54Z,@windy9013,🩵✌️🩵
2024-02-04T15:22:50Z,@uphybahry5611,Semogah Pak ANIS BASWEDAN Jadi PRESIDEN aamiin aamiin aamiin ya ALLAH 🤲🤲🤲🤲🤲     AMIN 01:finger-red-number-one::finger-red-number-one::finger-red-number-one::finger-red-number-one::finger-red-number-one::finger-red-number-one::finger-red-number-one::finger-red-number-one::finger-red-number-one::finger-red-number-one:
2024-02-04T15:22:33Z,@uphybahry5611,:finger-red-number-one::finger-red-number-one::finger-red-number-one::finger-red-number-one::finger-red-number-one::finger-red-number-one::finger-red-number-one::finger-red-number-one::finger-red-number-one::finger-red-number-one::finger-red-number-one::finger-red-number-one::finger-red-number-one::finger-red-number-one::finger-red-number-one::
2024-02-04T15:20:40Z,@GASPOLL1929,SETELAH DI GEMPUR KAMPUS KAMPUS SE INDONESIA<br>02 MENCOBA PURA PURA SANTUN <br>HAHAA
2024-02-04T15:18:52Z,@ellaarmadani7222,Mana yg katanya SINGA PODIUM.
2024-02-04T15:17:40Z,@quotekanal,Kalau baik saya Sependapat.....
2024-02-04T15:17:22Z,@quotekanal,Saya sependapat
2024-02-04T15:17:19Z,@aqilaputrikinara9734,1
2024-02-04T15:17:16Z,@aliasman8026,111111 amin
2024-02-04T15:16:45Z,@MissShalihah,1 Amin
2024-02-04T15:16:29Z,@Ekas2687,✌️✌️🤞
2024-02-04T15:16:02Z,@itosoemardhi906,2
