publishedAt,authorDisplayName,textDisplay
2023-12-18T14:06:50Z,@piepieeeeee4899,"Sudah tau melanggar etika tapi bangga, aduh pak wowo😭 dari awal sudah curang bagaimana kelanjutannya? Fenomena ordal emg ngeri, GA CUKUP UMUR UNTUK MENCALONKAN DIRI JADI CAWAPRES, TP GIBRAN BISA!!!! APA ITU DEMOKRASI JIKA JALUR ORDAL TETAP BISA?????? HADUHHHHHHHH dan msih bnyak yg dukung ?"
2023-12-18T13:03:25Z,@user-yw1jy3qz2u,Siapa bilang harga terkendali bli rokok ajab susah
2023-12-18T09:28:29Z,@enyns6783,"Kali ini aku dukung pa Prabowo,,aku pilih Prabowo Gibran,, semoga bapak terpilih menjadi presiden RI 2024"
2023-12-18T05:47:52Z,@KhoirulAnwar-vq7mw,aku kalok prabowo ngomong... Pengen nangis.. Karena bicara pakai hati
2023-12-17T16:38:57Z,@JelmaDaya-rii,"Keren banget calon presiden kita. <br>Silahkan dukung pilihanmu tp jngan sampai kau hina pilihan orang lain karna dia akan menghina balik pilihanmu. Pilihan kita bukan malaikat yg selalu agung , terus dijunjung  dan tanpa kesalahan<br>Terimakasih"
2023-12-17T08:53:17Z,@user-wo9yc5fz7r,Tetap no 1
2023-12-17T04:06:49Z,@abdullahalief8809,cantik
2023-12-16T08:08:07Z,@marzukimarzuki8623,Anes lah yg lebih cerdas
2023-12-15T13:36:51Z,@lutvitasari104,No 1 👍👍👍
2023-12-15T05:07:33Z,@ArifRahman-to9jr,IYA PRO RAKYAT PROGRAMNYA PAK GANJAR👍SETIAP WARGA MISKIN BERHAK PUNYA 1 SARJANA BUAT KURANGI KEMISKINAN👍🤟 SETIAP DESA DI BANGUN 1 PUSKESMAS BUAT KESEHATAN WARGANYA👍🤟 DAN ADA PROGRAM BELI TANAH DAPAT RUMAH DENGAN CICILAN YG TERJANGKAU BUAT RAKYAT MISKIN👍🤟 SAYA PILIH PAK GANJAR MAHFUD🤟👍🇮🇩UDA TERBUKTI KINERJA DAN PENGALAMANNYA🇮🇩🇮🇩👍🤟🤟PRESIDENT 2024🇮🇩🇮🇩
2023-12-15T04:33:34Z,@sukandisukandi9699,Keluarga besar ku pilih no 3 yang mau terjun langsung kemasarakat 💪💪💪💪
2023-12-14T18:58:45Z,@donatalnapogos1665,Udalah mas ganjarrr... <br> Uda sudah busuk isunya.. <br>Come on mas ganjarrrr...
2023-12-14T18:57:35Z,@donatalnapogos1665,Di tanyak apa. Jawabnya kemana pak anis. <br> Mas anisssss mas anis.
