publishedAt,authorDisplayName,textDisplay
2023-12-25T08:35:15Z,@M.nainggolanNainggolan-jx4pm,Penyampaian salam pak Ganjar ngk lengkap ngk ada kata syalom...
2023-12-25T08:32:23Z,@ediruhaendi9819,"@ediruhaendi9819 , Anies Baswedan AQ gk  lah"
2023-12-25T01:15:34Z,@supriyosupriyo6402,Ya alloh tunjukan kuwasamu dgn ridhomu cln pilpres yg akan dtg adil seadilnya teruma sama koroptor dan renternir elegal trima kasih
2023-12-24T21:20:29Z,@bobbykrisna9289,Prabowo banyak banged ngmng kayak anak kecil..<br><br>Tp giliran calon lain ngomong.. interupsi kayak anak kecil..<br><br>Gk ngerti caranya menghormati waktu kandidat lain berbicara
2023-12-24T18:56:13Z,@LusiDestina,saya pilih bapak anis pintar akhlak nya bagus pintar
2023-12-24T18:37:14Z,@mansurpp2978,"prabowo ngomong apa si,,,knp sy gk ngerti,,,,"
2023-12-24T17:15:20Z,@jaiyentampan5357,01 Terbaik
2023-12-24T17:11:28Z,@Herryputra01Putra,1 udah 2 udah 3 blum .antara 2 dan 3 yang bersaing
2023-12-24T17:10:00Z,@Herryputra01Putra,Pa anis mah cuma manipulasi pada ksmplanyya cuma menumpang gk bisa mngerjkan
2023-12-24T16:23:39Z,@user-xy6xi2zb5c,Ora bijak lain nya selain prabowo bantu kami rakyat jawa tengah semoga sehat selalu
2023-12-24T15:04:23Z,@alkindichannel3277,Suka menebar kebencian 01
2023-12-24T14:37:53Z,@yuniarkarmila5735,"Cameraman nya ga ok, ga sat set nyorot nya. Harus nya pas panelis di sebutin lgsg di sorot"
2023-12-24T14:21:06Z,@komangcantika9633,Pak Prabowo korban pitnah kyknya
2023-12-24T14:10:49Z,@pancajuniorteknik,giliran butuh sm suara rakyat turun dari kursi giliran udah jdi lupa ...banyak pemimpin yg amesia alias kacang lupa pada kulitnya ....rakyat g butuh janji muluk&quot;  yg penting buktinya mas bro
2023-12-24T14:00:03Z,@komangcantika9633,Betul omongannya Prabowo..GK boleh ngomong aja pinter
2023-12-24T13:58:42Z,@komangcantika9633,Anis bicara  pinter...tapi jadi gubernur...bgmana ya
2023-12-24T12:52:55Z,@komangcantika9633,NH aniss
2023-12-24T11:55:01Z,@FaisalRamadhan-qn7fx,"jangan bohongi hati nurani, lihat cara bertanya cara menjawab dari masing masing paslon, urutin aja dulu mana yang memang lebih meyakinkan dalam menjawab , kalo dihadapin bedebat sama 1 / 2 orang aja jawabnya gak meyakinkan apalagi berdebat atau mendengarkan keluhan seluruh rakyat indonesia 😅😅😅"
2023-12-24T07:31:26Z,@dessypratiwi4013,Mau nanya serius nih apakah ada perubahan sejak pak anies jadi gubernur diJakarta?
